"Volg nr.";ID-ON;"SR- Schadenr";"Datum Opname";"Status Schade";Proces;"Status proces";Opmerking1;Bron;"Datum Schouw";Weg;Baan;DVK;Strook;"Hm van";"Tot Hm";"Verl.
Aanw";"Sign.
aanw";"IVON Plan";"Risico klasse";"Ernst klasse";Schadebeeld;"Aantal (stuks)
gaten/ scheuren";"Lengte in m";"Breedte in m";"Opper vlakte in m2";"Huidige deklaag";Lussen;Onderzoek;"Datum Garantie tot1";"Unieke Garantie Code";"Naam Garantiegever";Opmerking2;"Type inzet";"Advies aanpak";Foto's;Schets;"Plan Datum";Opm.;Offertenr.;"Datum Mail Akkoord";Opdrachtnr.;"Opdracht Datum";"Kosten Indicatie";Opmerking3;"Datum Uitvoering";"Type Asfalt";"Datum Garantie tot2";Opmerking4;"Afl. dossier nr.";Volgnr.;"Def. Bedrag";"Datum Ontvangst RWS";"Datum Techn. Akkoord";"Datum Fin. Akkoord";"Datum Akkoord CM";"Datum PV";Opmerking5
401;401;;;n.tb.;n.tb.;10-12-2018;10-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;3-12-2018;3-12-2018;A15;A15;HRL;HRL;;;VS;VS;141,000;141,000;;;nee;nee;nee;nee;;;1;1;2;2;Scheur;Scheur;1;1;1;1;0,03;0,03;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
402;402;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;"R2 R3";"R2 R3";116,600;116,600;117,100;117,100;nee;nee;nee;nee;;;2;2;2;2;Rafeling;Rafeling;;;450;450;6;6;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
403;403;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;R2;R2;117,250;117,250;117,720;117,720;nee;nee;nee;nee;;;3;3;3;3;"Rafeling, Gat";"Rafeling, Gat";;;470;470;3;3;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
404;404;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;R2;R2;117,750;117,750;117,800;117,800;nee;nee;nee;nee;;;3;3;3;3;Rafeling;Rafeling;;;50;50;3;3;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
405;405;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;R1;R1;117,920;117,920;118,100;118,100;nee;nee;nee;nee;;;3;3;3;3;Rafeling;Rafeling;;;180;180;3;3;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
406;406;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;R1;R1;118,200;118,200;;;nee;nee;nee;nee;;;3;3;3;3;Scheurvorming;Scheurvorming;;;3;3;0,15;0,15;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
407;407;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;R2;R2;118,000;118,000;118,200;118,200;nee;nee;nee;nee;;;3;3;3;3;Scheurvorming;Scheurvorming;;;;;0,15;0,15;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
408;408;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;"R1 R2";"R1 R2";118,300;118,300;118,400;118,400;nee;nee;nee;nee;;;3;3;3;3;Rafeling;Rafeling;;;100;100;6;6;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
409;409;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;"R2  R3";"R2  R3";118,550;118,550;118,750;118,750;nee;nee;nee;nee;;;3;3;3;3;Rafeling;Rafeling;;;200;200;6;6;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
410;410;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;b;b;"R1 VS";"R1 VS";118,800;118,800;;;nee;nee;nee;nee;;;2;2;2;2;Scheurvorming;Scheurvorming;;;;;;;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
411;411;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;"R2  R3";"R2  R3";119,000;119,000;119,400;119,400;nee;nee;nee;nee;;;2;2;2;2;Rafeling;Rafeling;;;400;400;6;6;;;ZOAB;ZOAB;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
412;412;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;R2;R2;119,400;119,400;119,800;119,800;nee;nee;nee;nee;;;3;3;3;3;Rafeling;Rafeling;;;400;400;3;3;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
413;413;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;VZP;VZP;120,000;120,000;120,300;120,300;nee;nee;nee;nee;;;2;2;2;2;"gaten, scheuren, rafeling";"gaten, scheuren, rafeling";;;300;300;;;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
414;414;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;a;a;"R1 VS";"R1 VS";121,300;121,300;;;nee;nee;nee;nee;;;3;3;2;2;"Rafeling, Scheurvorming";"Rafeling, Scheurvorming";;;400;400;6;6;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
415;415;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;b;b;"R1 VS";"R1 VS";121,300;121,300;;;nee;nee;nee;nee;;;2;2;2;2;"Rafeling, Scheurvorming";"Rafeling, Scheurvorming";;;450;450;6;6;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
416;416;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;"R2  R3";"R2  R3";121,700;121,700;122,200;122,200;nee;nee;nee;nee;;;2;2;2;2;"Rafeling, Gat";"Rafeling, Gat";;;500;500;6;6;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
417;417;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;R2;R2;122,200;122,200;123,000;123,000;nee;nee;nee;nee;;;2;2;2;2;"Rafeling, Scheurvorming, kleine gaten van aanrijdingen";"Rafeling, Scheurvorming, kleine gaten van aanrijdingen";;;800;800;3;3;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
418;418;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;b;b;R1;R1;124,000;124,000;124,100;124,100;nee;nee;nee;nee;;;1;1;1;1;lasnaad;lasnaad;;;100;100;0,02;0,02;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
419;419;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;R2;R2;123,400;123,400;124,000;124,000;nee;nee;nee;nee;;;2;2;2;2;Rafeling;Rafeling;;;600;600;3;3;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
420;420;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;R1;R1;124,100;124,100;124,900;124,900;nee;nee;nee;nee;;;2;2;2;2;Rafeling;Rafeling;;;800;800;3;3;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421;421;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;"R1 R2";"R1 R2";126,150;126,150;;;nee;nee;nee;nee;;;2;2;2;2;"Craquel?, Scheurvorming";"Craquel?, Scheurvorming";;;6;6;0,15;0,15;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
422;422;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;a;a;R1;R1;170,000;170,000;;;nee;nee;nee;nee;;;3;3;3;3;Scheurvorming;Scheurvorming;;;;;;;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
423;423;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;R2;R2;130,600;130,600;;;nee;nee;nee;nee;;;3;3;3;3;"flinke deuk in asfalt";"flinke deuk in asfalt";;;10;10;3;3;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
424;424;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;"R1 R2  R3 VS";"R1 R2  R3 VS";131,200;131,200;;;nee;nee;nee;nee;;;2;2;2;2;"hobbel inwegdek";"hobbel inwegdek";;;4;4;9;9;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
425;425;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;"R2  R3";"R2  R3";131,200;131,200;131,500;131,500;nee;nee;nee;nee;;;2;2;2;2;Rafeling;Rafeling;;;300;300;6;6;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
428;428;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;R2;R2;138,480;138,480;;;nee;nee;nee;nee;;;3;3;3;3;krasschade;krasschade;;;2;2;0,05;0,05;;;ZOAB;ZOAB;;;;;30-4-2019;30-4-2019;;;"De Jong en Zoon Beesd B.V,";"De Jong en Zoon Beesd B.V,";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
429;429;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;"R1 R2";"R1 R2";139,250;139,250;140,300;140,300;nee;nee;nee;nee;;;3;3;3;3;Rafeling;Rafeling;;;1050;1050;6;6;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
430;430;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;a;a;VS;VS;141,250;141,250;;;nee;nee;nee;nee;;;1;1;1;1;brandschade;brandschade;;;6;6;3;3;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
431;431;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;R2;R2;153,100;153,100;153,200;153,200;ja;ja;nee;nee;;;2;2;2;2;Craquel?;Craquel?;;;20;20;3;3;;;ZOABTW;ZOABTW;ja;ja;;;11-9-2020;11-9-2020;;;"Combinatie Waalkoppel";"Combinatie Waalkoppel";"Aanleg 5-3-2013";"Aanleg 5-3-2013";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
432;432;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;"R1 R2";"R1 R2";156,500;156,500;157,200;157,200;nee;nee;ja;ja;;;2;2;2;2;Scheurvorming;Scheurvorming;;;2300;2300;0,1;0,1;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
433;433;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;"R1 R2";"R1 R2";157,300;157,300;159,900;159,900;nee;nee;ja;ja;;;2;2;2;2;"Rafeling, Scheurvorming";"Rafeling, Scheurvorming";;;2600;2600;6;6;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
434;434;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;"R1 R2  R3";"R1 R2  R3";159,900;159,900;160,500;160,500;nee;nee;ja;ja;;;3;3;3;3;"Rafeling, Scheurvorming";"Rafeling, Scheurvorming";;;600;600;9;9;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
435;435;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;"R1 R2";"R1 R2";160,500;160,500;162,700;162,700;nee;nee;ja;ja;;;3;3;3;3;"Rafeling, Scheurvorming";"Rafeling, Scheurvorming";;;2200;2200;;;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
436;436;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;"R1 R2";"R1 R2";164,700;164,700;163,800;163,800;nee;nee;nee;nee;;;2;2;2;2;"Rafeling, Scheurvorming";"Rafeling, Scheurvorming";;;1200;1200;6;6;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
437;437;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;"R1 R2 VS";"R1 R2 VS";162,800;162,800;161,800;161,800;nee;nee;nee;nee;;;3;3;3;3;"Rafeling, Craquel?, Scheurvorming";"Rafeling, Craquel?, Scheurvorming";;;1000;1000;6;6;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438;438;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;"R1 R2 VS";"R1 R2 VS";161,800;161,800;161,100;161,100;nee;nee;nee;nee;;;2;2;2;2;"Rafeling, Scheurvorming";"Rafeling, Scheurvorming";;;700;700;9;9;;;SMA;SMA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
439;439;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;c;c;" R3";" R3";160,700;160,700;160,400;160,400;nee;nee;ja;ja;;;1;1;1;1;Rafeling;Rafeling;;;300;300;3;3;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
440;440;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;d;d;R1;R1;160,200;160,200;160,100;160,100;nee;nee;nee;nee;;;3;3;3;3;"Rafeling, Gat";"Rafeling, Gat";;;50;50;3;3;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
441;441;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;"R1 R2 VS";"R1 R2 VS";160,200;160,200;159,000;159,000;nee;nee;ja;ja;;;3;3;3;3;"Rafeling, Gat, Scheurvorming";"Rafeling, Gat, Scheurvorming";;;1290;1290;9;9;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
442;442;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;"R1 R2";"R1 R2";159,000;159,000;158,000;158,000;nee;nee;ja;ja;;;2;2;2;2;"Rafeling, Craquel?, Scheurvorming";"Rafeling, Craquel?, Scheurvorming";;;1000;1000;9;9;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
443;443;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;"R1 R2 VS";"R1 R2 VS";158,000;158,000;157,500;157,500;nee;nee;ja;ja;;;2;2;2;2;"Rafeling, Craquel?, Scheurvorming";"Rafeling, Craquel?, Scheurvorming";;;500;500;;;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
444;444;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;"R1 R2";"R1 R2";157,450;157,450;;;nee;nee;ja;ja;;;2;2;2;2;Craquel?;Craquel?;;;6;6;1;1;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
445;445;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;"R1 R2 VS";"R1 R2 VS";157,400;157,400;157,000;157,000;nee;nee;ja;ja;;;3;3;3;3;"Rafeling, Craquel?, Gat, Scheurvorming";"Rafeling, Craquel?, Gat, Scheurvorming";;;400;400;;;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
446;446;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;"R1 R2";"R1 R2";157,000;157,000;156,900;156,900;nee;nee;ja;ja;;;2;2;2;2;"Rafeling, Craquel?, Scheurvorming";"Rafeling, Craquel?, Scheurvorming";;;100;100;;;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
447;447;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;;;"R1 R2";"R1 R2";156,900;156,900;156,700;156,700;nee;nee;ja;ja;;;2;2;2;2;"Craquel?, Scheurvorming";"Craquel?, Scheurvorming";;;200;200;;;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
448;448;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;"R1 R2";"R1 R2";156,700;156,700;156,500;156,500;nee;nee;ja;ja;;;1;1;1;1;Scheurvorming;Scheurvorming;;;200;200;;;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
449;449;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;" R3 VS";" R3 VS";156,100;156,100;156,000;156,000;nee;nee;ja;ja;;;2;2;2;2;"gesmolten asfalt";"gesmolten asfalt";;;10;10;4;4;;;"ZOAB (PA)";"ZOAB (PA)";;;;;9-5-2023;9-5-2023;;;"Combinatie Waalkoppel";"Combinatie Waalkoppel";"Aanleg 2013";"Aanleg 2013";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
450;450;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;"R1 R2 VS";"R1 R2 VS";155,550;155,550;;;nee;nee;ja;ja;;;2;2;2;2;Scheurvorming;Scheurvorming;;;9;9;0,15;0,15;;;"ZOAB (PA)";"ZOAB (PA)";;;;;9-5-2023;9-5-2023;;;"Combinatie Waalkoppel";"Combinatie Waalkoppel";"Aanleg 2013";"Aanleg 2013";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
451;451;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;R1;R1;152,250;152,250;;;nee;nee;ja;ja;;;1;1;1;1;Scheurvorming;Scheurvorming;;;3;3;0,04;0,04;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
452;452;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;R2;R2;150,320;150,320;;;nee;nee;ja;ja;;;1;1;1;1;Craquel?;Craquel?;;;3;3;0,3;0,3;;;ZOAB;ZOAB;;;;;15-10-2021;15-10-2021;;;"De Jong Zuurmond";"De Jong Zuurmond";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
453;453;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;R2;R2;149,900;149,900;;;nee;nee;nee;nee;;;1;1;1;1;Scheurvorming;Scheurvorming;;;3;3;0,15;0,15;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
454;454;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;R2;R2;149,000;149,000;148,900;148,900;nee;nee;nee;nee;;;2;2;2;2;"Rafeling, Scheurvorming";"Rafeling, Scheurvorming";;;100;100;3;3;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
455;455;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;R2;R2;147,880;147,880;;;nee;nee;nee;nee;;;2;2;2;2;Craquel?;Craquel?;;;3;3;0,15;0,15;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
456;456;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;"R1 R2";"R1 R2";147,570;147,570;;;nee;nee;nee;nee;;;3;3;3;3;Craquel?;Craquel?;;;6;6;1;1;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
457;457;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;R1;R1;147,330;147,330;;;nee;nee;nee;nee;;;2;2;2;2;"Craquel?, hobbelig";"Craquel?, hobbelig";;;2;2;2;2;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
458;458;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;"R1 R2  R3";"R1 R2  R3";146,900;146,900;146,800;146,800;nee;nee;nee;nee;;;2;2;2;2;"hobbels in wegvak";"hobbels in wegvak";;;50;50;9;9;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
459;459;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;d;d;"R1 VS";"R1 VS";140,900;140,900;;;nee;nee;nee;nee;;;1;1;1;1;"lasnaad breed";"lasnaad breed";;;300;300;0,05;0,05;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
460;460;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;R2;R2;145,600;145,600;145,300;145,300;nee;nee;nee;nee;;;3;3;3;3;Rafeling;Rafeling;;;300;300;3;3;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
461;461;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;R2;R2;145,300;145,300;145,000;145,000;nee;nee;nee;nee;;;2;2;2;2;"Rafeling, Craquel?";"Rafeling, Craquel?";;;300;300;3;3;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
462;462;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;R2;R2;144,700;144,700;144,400;144,400;nee;nee;nee;nee;;;2;2;2;2;"Rafeling, Craquel?";"Rafeling, Craquel?";;;300;300;3;3;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
